9026
5344	 競技会	10
36387	$100	7
37277	$30	5
6535	%	173
13583	((	9
18321	(株)	7
3740	.S	31
13237	.com	50
3741	.jp	55
0	0	137
3742	00	505
3743	000	369
15511	007	5
8879	01	21
8880	02	25
8881	03	40
25140	030	5
6536	04	21
10146	045	7
32084	05	15
23923	06	20
16916	07	16
5345	08	24
8105	080	16
8882	09	33
34336	0m	9
16093	0円	9
13932	0分	77
5346	0時	26
15407	0歳	36
1	1	1512
24704	1.5km	13
17437	1.5倍	11
3744	10	706
36460	10 years	10
8883	10%	19
2	100	298
17335	100%	82
8884	1000	90
27078	10000	14
16917	10000円	18
8885	1000m	10
10147	1000人	16
3	1000円	405
14617	1000円札	7
21787	1000年	29
20802	1000点	5
32874	100cm	5
7942	100m	100
4	100万	15
15611	100万人	9
27716	100万円	6
5	100人	67
10148	100件	6
22721	100倍	12
6	100円	547
6537	100円ショップ	66
7	100円バス	23
10149	100円均一	15
22487	100円玉	18
16918	100円硬貨	7
22914	100分	18
7943	100周年	35
27202	100回	5
8	100均	56
9	100年	113
11691	100年前	17
10	100本	11
9808	100点	19
10150	100種	23
37022	101	7
34667	1030	5
30831	1030円	5
17652	104	7
3745	105	6
19199	1050円	12
15098	105円	6
3746	106	7
25612	108	7
10151	1080円	27
17225	109	29
24613	109シネマズ	7
11	10km	9
6538	10m	34
13814	10キロ	12
12	10パーセント	5
5347	10万	19
11692	10万人	7
25701	10両編成	5
6539	10人	95
13	10代	35
33414	10件	7
22915	10倍	17
6540	10円	32
6541	10円玉	5
14	10分	1408
14989	10分間	31
11693	10周年	27
8886	10回	48
10152	10基	6
5348	10年	209
6542	10年ぶり	75
8887	10年前	42
27146	10年後	6
31048	10年間	9
10153	10度	9
5349	10日	59
3747	10日間	7
15	10時	424
16	10月	479
10154	10月10日	11
12936	10月11日	5
10155	10月12日	10
24255	10月13日	5
27203	10月14日	9
20852	10月15日	6
31049	10月19日	6
7548	10月1日	34
21695	10月27日	9
27129	10月30日	8
13680	10月31日	9
22916	10月8日	5
17537	10月9日	11
24256	10月上旬	7
16919	10月下旬	7
8888	10月中旬	21
5350	10本	14
26876	10枚	20
8889	10歳	30
30574	10番	11
16920	10秒	8
35517	10種	5
11694	10種類	22
16505	10階	29
17	11	299
17226	110	15
23347	1100	7
3748	1100円	43
33516	1100年	6
16921	110cm	8
11695	110円	7
35385	110分	6
26461	110周年	6
32155	110年	7
15408	111	13
16506	117	5
23838	11AM	8
23883	11PM	5
22563	11世紀	6
27147	11人	6
27420	11代	8
25487	11号	6
11696	11年	18
21788	11日	18
18	11時	286
19	11月	548
26334	11月10日	9
7549	11月11日	8
30447	11月13日	11
33186	11月14日	5
32218	11月15日	5
15099	11月16日	8
30448	11月17日	6
11697	11月18日	7
30449	11月19日	10
24903	11月1日	9
7550	11月20日	9
3749	11月21日	10
6543	11月22日	14
11698	11月23日	24
7551	11月24日	11
10156	11月25日	10
32460	11月27日	10
18886	11月28日	6
3750	11月29日	9
32676	11月2日	6
21551	11月30日	21
13681	11月3日	22
11699	11月5日	7
30450	11月8日	7
7552	11月上旬	15
7553	11月下旬	59
7554	11月中旬	51
32249	11枚	6
15612	11歳	7
30666	11番	8
26663	11種	5
34066	11階	14
20	12	333
25001	120	32
3751	1200	25
8484	12000	6
32875	12000円	5
22271	1200m	7
21	1200円	101
26003	1200年	12
17227	120cm	14
21458	120円	9
18152	120分	19
21921	120周年	6
32657	120年	7
31747	125	5
17438	1250円	8
31660	1271年	5
20948	12人	5
10086	12分	48
9809	12回	7
22242	12年	27
18861	12日	20
22	12時	193
23248	12時間	6
23	12月	556
3752	12月10日	6
31495	12月12日	8
3753	12月13日	8
25205	12月14日	11
25488	12月16日	9
32739	12月17日	8
34411	12月19日	6
32416	12月1日	13
11700	12月20日	6
24	12月22日	7
19055	12月23日	20
25	12月24日	8
8890	12月25日	16
34304	12月26日	5
34337	12月27日	7
27204	12月29日	14
25391	12月2日	6
33052	12月30日	10
14479	12月31日	15
31115	12月3日	8
26834	12月4日	6
3754	12月6日	11
25557	12月7日	5
18260	12月8日	5
26050	12月9日	13
3755	12月上旬	36
8891	12月下旬	10
