9026
3856	 競技会	10
11904	(株)	7
2728	10月	238
0	11月	296
1	12月	289
2	1つ	761
2729	1月	273
10053	1番	29
3	2つ	681
4	2月	253
5	3つ	439
6	3月	414
4678	4つ	224
7	4月	400
5647	5つ	108
8	5月	341
9	6つ	47
10	6月	265
6872	7つ	50
2730	7月	241
11670	8つ	30
11	8月	239
14488	9つ	13
2731	9月	270
6237	Tシャツ	110
6238	Uターン	30
6239	Vサイン	10
12	ぁ	62
4679	あい	33
12309	あいさつ	25
13	あいだ	46
8138	あいま	11
7076	あいまい	5
7077	あおり	9
9697	あか	7
17573	あかつき	5
15918	あからさま	14
14638	あきず	5
12282	あきらか	22
6240	あきらめ	6
9993	あくせく	7
13840	あくび	5
7078	あぐら	11
9232	あけ	9
9816	あげく	22
5738	あこがれ	34
17429	あご	7
7079	あさり	23
7080	あざやか	17
9817	あざらし	7
2732	あし	19
15950	あしか	6
11812	あじ	20
2733	あじさい	106
8864	あす	11
13078	あずま屋	9
7081	あたし	17
11453	あたふた	5
7082	あたりまえ	29
13841	あたり前	5
13605	あだ名	5
14	あちこち	615
8519	あっさり	12
15	あっという間	243
8520	あっぱれ	7
6241	あつあつ	15
16170	あづま	5
16	あて	66
11388	あでやか	10
6242	あのまま	7
15652	あひる	10
12177	あふれ	8
15702	あま	7
8521	あまた	6
17	あまり	810
18	あめ	35
15089	あやふや	6
8522	あやめ	15
16795	あゆ	6
11960	あら	17
9818	あらいぐま	10
13449	あらた	14
5383	あらたか	55
15578	あらわ	5
4680	ありがたさ	27
9034	ありがたみ	46
9035	あり方	16
19	ある日	288
3857	ある時	359
6921	あれこれ	118
20	あれだけ	105
14878	あわ	6
7083	あん	26
2734	あんこ	29
21	あんぱん	24
14610	あんま	6
22	ぃ	14
23	い	142
10390	いい加減	16
2735	いか	32
24	いかが	699
12261	いかだ	8
5384	いかん	14
4681	いが	13
4682	いき	22
5953	いきさつ	21
14918	いく	15
25	いくつか	999
4683	いくら	130
7084	いし	32
14209	いじり	6
7085	いす	63
26	いずれ	362
11146	いたずら	16
2736	いただき	49
27	いた事	58
5739	いち	49
5954	いちど	29
28	いちばん	143
2737	いちょう	59
29	いち押し	43
7086	いっか	7
9994	いっこ	9
10804	いっさい	8
2738	いっしょ	110
9635	いっとき	12
30	いっぱい	526
2739	いっぷく	9
6243	いっぺん	12
31	いつか	230
3858	いとこ	40
9499	いにしえ	20
32	いぬ	11
11671	いね	11
13143	いのち	6
12416	いびき	15
17154	いびつ	8
7087	いぶ	5
7088	いまどき	21
2740	いも	57
33	いやいや	49
34	いらいら	8
7089	いるか	18
17479	いろは	9
13411	いろり	10
8139	いわく	32
11147	いわし	9
6244	いわれ	72
35	うえ	260
15134	うかい	7
11932	うぐいす	13
17634	うさ	6
8140	うさぎ	59
13541	うし	7
16355	うじ	10
13606	うずうず	5
2741	うそ	43
13823	うた	17
17012	うたい文句	6
12507	うたた寝	29
12417	うちわ	32
12593	うっかり	54
36	うってつけ	194
37	うどん	140
8865	うなぎ	44
9602	うな重	8
11813	うに	14
3859	うねり	11
15748	うま	8
12690	うまさ	12
7090	うまみ	8
14252	うめ	12
10885	うり	21
12960	うるささ	8
14577	うろ	5
7091	うろうろ	8
10244	うろちょろ	10
10054	うろ覚え	15
6245	うわさ	38
14986	うんこ	9
38	うんざり	25
13607	うんちく	16
16737	うんぬん	8
8141	ぇ	22
2742	えさ	52
2743	えさやり	26
12537	えな	11
7092	えび	17
6246	えり	6
13223	えん	12
4684	ぉ	16
6247	おい	21
16231	おいちゃん	5
5740	おいで	15
11148	おいら	7
13917	おおらか	20
13033	おかあさん	7
11149	おかき	26
6248	おかけ	16
2744	おかげ	388
9819	おかし	17
7093	おかず	69
5385	おかみ	18
2745	おかゆ	6
9036	おから	11
3860	おき	153
5741	おこ	11
13880	おこし	16
8523	おこわ	9
2746	おごそか	52
8524	おし	25
12337	おしっこ	7
13110	おしどり	5
10391	おしまい	34
39	おしゃべり	177
40	おしゃれ	715
9820	おしり	20
5386	おじ	47
5955	おじいさん	53
4685	おじいちゃん	73
41	おじさん	270
10689	おじゃま	31
6249	おすそ分け	7
8142	おそろい	9
2747	おだやか	42
10805	おちょこ	8
7094	おっくう	8
8143	おっさん	42
7095	おっちゃん	13
11150	おでこ	5
2748	おでん	78
42	おと	57
14385	おとうさん	6
15374	おとぎ話	9
2749	おとな	68
3861	おなか	94
13281	おなじ	6
2750	おなじみ	183
2751	おにぎり	149
4686	おねがい	8
8144	おの	15
11604	おはらい	5
4687	おば	143
7096	おばあさん	32
13918	おばけ	14
2752	おばさん	126
7097	おまかせ	11
43	おまけ	207
14044	おまわりさん	11
8525	おみこし	18
44	おみやげ	240
9037	おむすび	14
5742	おむつ	62
5743	おめかし	10
9995	おもいで	15
8145	おもちゃ	154
3862	おもてなし	123
9038	おやじ	15
5387	おやま	5
14728	おら	10
2753	おり	41
11974	おろか	22
15087	おん	11
11605	おんぶ	16
13025	おんぼろ	5
45	お上りさん	39
17360	お上手	6
17557	お下がり	5
46	お世話	295
7098	お世辞	57
16680	お中元	7
8146	お互い	104
47	お伝え	18
8147	お似合い	13
9039	お住い	24
11814	お供	47
7099	お供え	42
48	お出かけ	327
6250	お出まし	10
9233	お初	23
5648	お前	19
9463	お力	8
11658	お勤め	51
14980	お化け	22
4688	お参り	787
16616	お召	6
14104	お告げ	17
2754	お呼ばれ	5
6251	お呼び	74
3863	お喋り	46
49	お天気	475
11672	お好み焼き	47
8526	お姫様	29
15579	お婆さん	11
3864	お嬢さん	19
15114	お嬢様	6
2755	お子さま	54
50	お子さん	591
51	お子様	427
2756	お孫さん	20
10690	お宅	41
15135	お守	7
4689	お守り	249
12993	お宝	44
52	お客	232
53	お客様	345
11606	お宮	77
2757	お家	79
2758	お寺	1505
10600	お尋ね	19
5388	お山	27
11815	お巡りさん	22
7100	お布施	16
8527	お年	43
54	お年玉	10
10055	お座敷	29
8866	お待ち	49
11151	お忍び	13
15246	お忙しい	5
10056	お手伝い	17
12007	お手本	13
9821	お披露目	18
17266	お持たせ	12
55	お捻り	7
12376	お断り	55
15773	お新香	5
7101	お方	12
15033	お日様	15
56	お昼	657
4690	お札	124
10057	お構い	31
57	お正月	387
16681	お歳暮	6
7102	お母さん	129
10691	お母様	11
2759	お気	161
11816	お気にいり	18
58	お気に入り	705
59	お決まり	72
60	お洒落	448
8148	お浚い	9
5744	お湯	261
15136	お点前	6
61	お父さん	110
16547	お爺さん	11
16287	お産	8
17501	お百度	10
62	お盆	220
4691	お目見え	24
7103	お知らせ	55
5389	お礼	75
13276	お礼参り	38
4692	お祈り	124
5390	お祓い	78
5745	お祝い	93
8867	お神輿	64
11607	お神酒	29
8149	お祭	18
5391	お祭り	501
8150	お祭り騒ぎ	16
17080	お稽古	13
3865	お立ち	61
12977	お笑い	31
3866	お粗末	19
11608	お納め	23
9698	お絵書き	11
3867	お腹	271
6922	お膝下	7
63	お花	310
64	お花畑	36
65	お茶	755
2760	お茶屋	89
8868	お茶漬け	21
13698	お茶請け	6
2761	お菓子	451
17618	お萩	8
9464	お蔭	20
66	お薦め	698
7104	お裾分け	9
6252	お詫び	14
2762	お話	311
2763	お話し	83
2764	お誘い	21
7105	お買い得	63
67	お越し	117
11389	お辞儀	13
68	お迎え	70
15606	お返し	16
17385	お通し	5
2765	お過ごし	9
69	お部屋	128
17480	お酉さま	7
4693	お釈迦様	36
70	お金	539
4694	お釣り	29
7106	お鍋	12
16760	お開き	5
71	お陰	120
11321	お陰さま	6
10692	お陰様	13
2766	お隣	240
9536	お雛様	38
15458	お零れ	5
14422	お預け	15
13044	お題目	9
2767	お願い	504
13881	お飾り	8
5392	かい	92
17001	かいな	5
15662	かいわい	11
6253	かお	41
5393	かかと	10
14831	かかわり	24
11747	かがり火	6
11796	かき	9
14832	かきつばた	7
15839	かき揚げ	12
2768	かき氷	116
16122	かぎ	9
5649	かぎり	24
13398	かくれんぼ	16
8151	かけ	52
10936	かけがえ	9
3868	かけっこ	15
13989	かけ声	7
15115	かげ	17
6254	かご	38
2769	かさ	35
7107	かし	11
72	かしこ	144
6255	かすか	34
5394	かすみ	5
3869	かぜ	10
73	かた	430
5395	かたがた	16
7108	かたず	7
9465	かたは	46
7109	かたわら	8
12816	かっこ	27
9822	かっこう	9
10058	かっこよさ	8
6873	かって	75
16324	かっぱ	20
9040	かつ	9
15116	かつお	10
17259	かつお節	5
12684	かつら	15
10059	かな	70
5746	かなた	10
74	かなり	1015
2770	かに	20
12691	かね	8
5747	かばん	21
14079	かぶりつき	11
14981	かぼちゃ	22
3870	かま	17
4695	かまくら	14
8528	かまぼこ	58
6256	かみさん	24
15561	かめ	15
2771	かも	165
5956	かもめ	21
2772	かや	25
11817	からくり	30
17121	からすみ	5
2773	からだ	149
4696	かわいそう	60
17234	かわせみ	9
5396	かわら	5
6257	かわり	98
5957	かん	90
10392	か国	21
75	か所	444
6258	か月	109
9823	がかり	54
11875	がき	8
2774	がく	6
7110	がけ	43
6259	がけ崩れ	5
4697	がさ	38
5397	がた	25
76	がち	312
8869	がちゃがちゃ	12
6260	がま	6
13527	がまん	8
11454	がめ	15
7111	がらがら	30
15086	がらくた	9
6261	がらみ	16
3871	がらん	27
11659	がら空き	14
3872	がり	14
13233	がれ	15
6923	がわり	27
13608	がん	17
12310	がんがん	9
13902	きい	5
4698	きが	46
15764	きき	6
3873	きく	7
13293	きし	6
15721	きじ	5
15459	きち	8
77	きっかけ	164
78	きっぷ	71
13456	きつね	22
2775	きなこ	11
13882	きな粉	14
8870	きのこ	14
3874	きまり	16
8152	きもの	19
14642	きゅう	6
10937	きゅうり	11
14959	きょう	16
8529	きょろきょろ	18
13156	きらい	14
79	きらびやか	105
2776	きり	141
9824	きりん	6
11748	きん	13
13294	ぎ	27
2777	ぎこち	5
80	ぎの	11
6262	ぎみ	17
81	ぎゅうぎゅう	34
3875	ぎりぎり	12
12019	ぎん	19
14879	ぎんなん	8
12020	くぎ付け	8
12508	くし	12
12418	くしゃみ	6
10693	くじ	42
10694	くじゃく	5
82	くじら	18
7112	くじ引き	16
6263	くず	12
13990	くず餅	9
2778	くたくた	25
2779	くだ	74
13609	くだり	22
8153	くつ	26
83	くに	24
10060	くま	23
10829	くみ	15
8530	くら	29
2780	くらくら	13
14191	くらげ	14
10830	くらし	20
7113	くり	30
15607	くるみ	7
7114	くん	73
7115	ぐ	14
13586	ぐう	5
15432	ぐちゃぐちゃ	11
4699	ぐみ	6
12685	ぐる	22
11455	ぐるみ	12
2781	ぐるり	14
84	けい	12
14045	けが	22
10393	けし	6
85	けしき	8
12419	けち	7
86	けっこう	83
11152	けなげ	10
4700	けら	8
15460	けり	7
87	げ	145
6264	げん	12
7116	げんなり	31
2782	こ	197
2783	こいつ	13
13030	こうえん	11
16378	こうか	5
4701	こう配	34
9699	こぎ	33
15279	こけし	7
10938	こけら落とし	10
4702	ここいら	8
3876	ここち	7
2784	ここら	49
2785	こころ	77
13177	こだま	17
3877	こだわり	226
8871	ことし	18
17353	ことば	8
88	こども	298
8154	こないだ	11
89	このごろ	9
90	このまま	112
2786	この世	28
91	この辺	273
3878	この間	75
15608	こぶし	13
6265	こぶり	16
5398	こま	25
2787	こまめ	60
92	これだけ	568
93	ころ	723
2788	こんど	20
15433	こんなに	8
5399	こんにゃく	16
17195	こんぶ	6
11456	ごい	21
17565	ごこち	7
11153	ごたえ	68
