9026
4020	 競技会	10
12369	(株)	7
2858	10月	238
0	11月	296
1	12月	289
2	1つ	761
2859	1月	273
10461	1番	29
3	2つ	681
4	2月	253
5	3つ	439
6	3月	414
4865	4つ	224
7	4月	400
5875	5つ	108
8	5月	341
9	6つ	47
10	6月	265
7153	7つ	50
2860	7月	241
12126	8つ	30
11	8月	239
15000	9つ	13
2861	9月	270
6486	Tシャツ	110
6487	Uターン	30
6488	Vサイン	10
12	ぁ	62
4866	あい	33
12787	あいさつ	25
13	あいだ	46
8483	あいま	11
7369	あいまい	5
6489	あえない	12
7370	あおり	9
10090	あか	7
18159	あかつき	5
16466	あからさま	14
15153	あきず	5
12759	あきらか	22
6490	あきらめ	6
10398	あくせく	7
14335	あくび	5
7371	あぐら	11
9613	あけ	9
10212	あげく	22
5971	あこがれ	34
18013	あご	7
14904	あさい	13
7372	あさり	23
7373	あざやか	17
10213	あざらし	7
2862	あし	19
16500	あしか	6
12270	あじ	20
2863	あじさい	106
9237	あす	11
13566	あずま屋	9
7374	あたし	17
4867	あたたかい	80
11903	あたふた	5
8484	あたらしい	34
7375	あたりまえ	29
14336	あたり前	5
14097	あだ名	5
14	あちこち	615
12172	あっけない	9
8882	あっさり	12
6491	あったかい	56
15	あっという間	243
8883	あっぱれ	7
6492	あつあつ	15
16	あつい	44
16726	あづま	5
17	あて	66
11835	あでやか	10
6493	あのまま	7
16194	あひる	10
12651	あふれ	8
8485	あぶない	11
16245	あま	7
13224	あまい	10
8884	あまた	6
18	あまり	810
19	あめ	35
17578	あやい	5
17549	あやうい	6
17009	あやしい	16
15613	あやふや	6
8885	あやめ	15
17363	あゆ	6
12426	あら	17
4868	あらい	17
10214	あらいぐま	10
13938	あらた	14
5609	あらたか	55
16119	あらわ	5
20	ありがたい	613
4869	ありがたさ	27
9412	ありがたみ	46
9413	あり方	16
21	ある日	288
4021	ある時	359
7203	あれこれ	118
22	あれだけ	105
15397	あわ	6
8486	あわただしい	28
7376	あん	26
2864	あんこ	29
23	あんぱん	24
15125	あんま	6
24	ぃ	14
25	い	142
10810	いい加減	16
2865	いか	32
26	いかが	699
7377	いかがわしい	21
12736	いかだ	8
18040	いかつい	5
15922	いかめしい	7
5610	いかん	14
4870	いが	13
4871	いき	22
6195	いきさつ	21
15437	いく	15
27	いくつか	999
4872	いくら	130
7378	いし	32
